ncbi_taxon_id,relative_abundance,scientific_name,sample
358743,0.00898,[Clostridium] citroniae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
1358,0.00803,Lactococcus lactis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
33035,0.00696,Blautia producta,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
1531,0.00684,[Clostridium] clostridioforme,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
386414,0.0064,Prevotella timonensis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
102148,0.00633,Solobacterium moorei,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
292800,0.00549,Flavonifractor plautii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
1328,0.00512,Streptococcus anginosus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
84112,0.00507,Eggerthella lenta,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
39483,0.00489,Faecalitalea cylindroides,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
1070699,0.00381,Clostridiaceae bacterium JC118,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
214853,0.00333,Anaerofustis stercorihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
665950,0.00317,Lachnospiraceae bacterium 3_1_46FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
1522,0.00312,[Clostridium] innocuum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
1265,0.00165,Ruminococcus flavefaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
658088,0.00145,Lachnospiraceae bacterium 9_1_43BFAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
457422,0.00094,Erysipelotrichaceae bacterium 2_2_44A,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
-1,0.00068,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
457421,0.00053,Clostridiales bacterium 1_7_47FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
28125,0.00051,Prevotella bivia,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
-1,2.86887,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906482_at_taxonlevel_species.txt
820,14.8073,Bacteroides uniformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
40518,11.7709,Ruminococcus bromii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
457412,11.3909,Ruminococcus sp. 5_1_39BFAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
357276,7.23722,Bacteroides dorei,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
39491,7.19476,[Eubacterium] rectale,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
2053618,6.46976,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
39488,5.32568,[Eubacterium] hallii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
33039,4.33147,[Ruminococcus] torques,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
218538,4.29615,Dialister invisus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
487174,2.98848,Barnesiella intestinihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
853,2.08482,Faecalibacterium prausnitzii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
88431,2.03538,Dorea longicatena,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1869337,1.49346,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
818,1.44862,Bacteroides thetaiotaomicron,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
39486,1.33744,Dorea formicigenerans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
410072,1.21121,Coprococcus comes,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
28116,1.09172,Bacteroides ovatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
2049036,0.92647,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
40520,0.89563,Blautia obeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
47678,0.87893,Bacteroides caccae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
74426,0.86499,Collinsella aerofaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
665951,0.79621,Lachnospiraceae bacterium 8_1_57FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
28117,0.79007,Alistipes putredinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
817,0.69567,Bacteroides fragilis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
360807,0.67315,Roseburia inulinivorans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
216816,0.62478,Bifidobacterium longum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
40519,0.53281,Ruminococcus callidus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1318,0.49756,Streptococcus parasanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
649756,0.48245,Anaerostipes hadrus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
454154,0.45901,Paraprevotella clara,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1945593,0.40565,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1304,0.39169,Streptococcus salivarius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
39485,0.35343,[Eubacterium] eligens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
33038,0.34258,[Ruminococcus] gnavus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
658089,0.30231,Lachnospiraceae bacterium 5_1_63FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
371601,0.26724,Bacteroides xylanisolvens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
28118,0.23797,Odoribacter splanchnicus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1535,0.17188,[Clostridium] leptum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1929886,0.16942,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
658087,0.15462,Lachnospiraceae bacterium 7_1_58FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
328813,0.13639,Alistipes onderdonkii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
40545,0.13387,Sutterella wadsworthensis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
61171,0.11249,Holdemania filiformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
2137881,0.10901,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
35833,0.09457,Bilophila wadsworthia,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
292800,0.08451,Flavonifractor plautii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
301301,0.08174,Roseburia hominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
166486,0.07626,Roseburia intestinalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
471189,0.07001,Gordonibacter pamelaeae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
239935,0.05866,Akkermansia muciniphila,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1547,0.04785,Erysipelatoclostridium ramosum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
261299,0.04773,Intestinibacter bartlettii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1929485,0.04618,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
658082,0.04007,Lachnospiraceae bacterium 2_1_58FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
84026,0.03675,[Clostridium] methylpentosum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
33035,0.0363,Blautia producta,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
208479,0.03269,[Clostridium] bolteae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
84112,0.03102,Eggerthella lenta,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1926307,0.02666,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1512,0.02585,[Clostridium] symbiosum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1531,0.02476,[Clostridium] clostridioforme,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
333367,0.02348,[Clostridium] asparagiforme,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
84135,0.02244,Gemella sanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
154046,0.0219,Hungatella hathewayi,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1328,0.02173,Streptococcus anginosus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
169435,0.02168,Anaerotruncus colihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
562,0.01988,Escherichia coli,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
457421,0.01243,Clostridiales bacterium 1_7_47FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1288121,0.01035,Alistipes senegalensis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
2049028,0.00996,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
113107,0.00935,Streptococcus australis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1872531,0.00893,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
29466,0.0083,Veillonella parvula,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
-1,0.00435,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1884818,0.004,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
68892,0.00369,Streptococcus infantis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
823,0.0033,Parabacteroides distasonis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
1599,0.00313,Lactobacillus sakei,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
214856,0.00227,Alistipes finegoldii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
-1,0.00564,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906489_at_taxonlevel_species.txt
2053618,20.1474,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
40518,12.3107,Ruminococcus bromii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
853,8.61704,Faecalibacterium prausnitzii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
751585,5.53571,Coprococcus sp. ART55/1,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
2049040,4.70619,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
239935,4.36961,Akkermansia muciniphila,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
2173,4.05211,Methanobrevibacter smithii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
88431,3.96045,Dorea longicatena,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
410072,2.45747,Coprococcus comes,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
310297,2.0664,Bacteroides plebeius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
39485,1.99054,[Eubacterium] eligens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
40520,1.93057,Blautia obeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
39488,1.79478,[Eubacterium] hallii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
626940,1.76945,Phascolarctobacterium succinatutens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1308,1.67096,Streptococcus thermophilus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
74426,1.31551,Collinsella aerofaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
28117,1.1817,Alistipes putredinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
216816,1.13032,Bifidobacterium longum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
39486,0.86744,Dorea formicigenerans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
821,0.79684,Bacteroides vulgatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
33039,0.77899,[Ruminococcus] torques,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1686,0.77892,Bifidobacterium catenulatum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
46506,0.76143,Bacteroides stercoris,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
457412,0.76014,Ruminococcus sp. 5_1_39BFAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
47678,0.7521,Bacteroides caccae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
469588,0.72183,Bacteroides sp. 2_1_22,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
487174,0.62762,Barnesiella intestinihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
2049036,0.62533,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
454154,0.62417,Paraprevotella clara,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
820,0.61523,Bacteroides uniformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1869337,0.60989,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
39496,0.59566,Eubacterium ventriosum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
39490,0.5677,Eubacterium ramulus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
28118,0.51357,Odoribacter splanchnicus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
658089,0.48137,Lachnospiraceae bacterium 5_1_63FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1735,0.47193,Holdemanella biformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
28116,0.46717,Bacteroides ovatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1680,0.42521,Bifidobacterium adolescentis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
360807,0.42164,Roseburia inulinivorans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
214856,0.37525,Alistipes finegoldii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1304,0.35858,Streptococcus salivarius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
261299,0.28422,Intestinibacter bartlettii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1118061,0.2722,Alistipes obesi,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1318,0.27118,Streptococcus parasanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
328814,0.2664,Alistipes shahii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
246787,0.26261,Bacteroides cellulosilyticus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
204516,0.2495,Bacteroides massiliensis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
12908,0.24093,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
665951,0.22707,Lachnospiraceae bacterium 8_1_57FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
908612,0.22188,Alistipes sp. HGB5,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
40545,0.161,Sutterella wadsworthensis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
301301,0.15832,Roseburia hominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
116085,0.15068,Coprococcus catus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
357276,0.13815,Bacteroides dorei,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
46503,0.13752,Parabacteroides merdae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1288121,0.13661,Alistipes senegalensis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
665950,0.13332,Lachnospiraceae bacterium 3_1_46FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
166486,0.13033,Roseburia intestinalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
338188,0.12957,Bacteroides finegoldii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1535,0.11653,[Clostridium] leptum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
649756,0.10435,Anaerostipes hadrus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
39492,0.10417,[Eubacterium] siraeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
674529,0.10212,Bacteroides faecis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1945593,0.09368,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
729,0.09236,Haemophilus parainfluenzae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
29466,0.08884,Veillonella parvula,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
310298,0.08415,Bacteroides coprocola,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1099853,0.07556,Coprobacter fastidiosus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
454155,0.07391,Paraprevotella xylaniphila,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
291645,0.06676,Bacteroides nordii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1926307,0.0555,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
113107,0.04206,Streptococcus australis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
328813,0.03718,Alistipes onderdonkii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1884818,0.03631,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
371601,0.03422,Bacteroides xylanisolvens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
823,0.02003,Parabacteroides distasonis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1305,0.01793,Streptococcus sanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
658087,0.01514,Lachnospiraceae bacterium 7_1_58FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1245,0.01479,Leuconostoc mesenteroides,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1885016,0.01319,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
43675,0.01277,Rothia mucilaginosa,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
2049029,0.01209,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1929485,0.01024,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
68892,0.00852,Streptococcus infantis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
39778,0.00785,Veillonella dispar,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
626932,0.00779,Alistipes indistinctus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
154288,0.00688,Turicibacter sanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
469614,0.00586,Erysipelotrichaceae bacterium 6_1_45,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
387661,0.00518,Parabacteroides johnsonii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1660,0.00464,Actinomyces odontolyticus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
39777,0.00435,Veillonella atypica,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1302,0.00351,Streptococcus gordonii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
2049042,0.00324,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1590,0.00269,Lactobacillus plantarum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
28026,0.00256,Bifidobacterium pseudocatenulatum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
2042683,0.00235,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
39491,0.00208,[Eubacterium] rectale,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1265,0.00181,Ruminococcus flavefaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
1338,0.00056,Streptococcus intermedius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
-1,0.0299,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906495_at_taxonlevel_species.txt
39491,33.546,[Eubacterium] rectale,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906497_at_taxonlevel_species.txt
562,15.5316,Escherichia coli,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906497_at_taxonlevel_species.txt
40518,9.44893,Ruminococcus bromii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906497_at_taxonlevel_species.txt
166486,5.44773,Roseburia intestinalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906497_at_taxonlevel_species.txt
821,4.55503,Bacteroides vulgatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906497_at_taxonlevel_species.txt
218538,4.0668,Dialister invisus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906497_at_taxonlevel_species.txt
88431,3.38037,Dorea longicatena,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906497_at_taxonlevel_species.txt
457412,2.87338,Ruminococcus sp. 5_1_39BFAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906497_at_taxonlevel_species.txt
33039,2.74339,[Ruminococcus] torques,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906497_at_taxonlevel_species.txt
853,2.68389,Faecalibacterium prausnitzii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906497_at_taxonlevel_species.txt
39488,1.93006,[Eubacterium] hallii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906497_at_taxonlevel_species.txt
28116,1.66832,Bacteroides ovatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906497_at_taxonlevel_species.txt
