ncbi_taxon_id,relative_abundance,scientific_name,sample
658089,0.37279,Lachnospiraceae bacterium 5_1_63FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
821,0.35319,Bacteroides vulgatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
261299,0.35116,Intestinibacter bartlettii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
29466,0.34419,Veillonella parvula,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
166486,0.29688,Roseburia intestinalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
28116,0.29011,Bacteroides ovatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
28025,0.28787,Bifidobacterium animalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
40519,0.27611,Ruminococcus callidus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
357276,0.26323,Bacteroides dorei,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
28038,0.26235,Lactobacillus curvatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1579,0.23014,Lactobacillus acidophilus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
562,0.16742,Escherichia coli,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1926307,0.16692,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1535,0.16471,[Clostridium] leptum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1945593,0.15766,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
550,0.1478,Enterobacter cloacae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1302,0.12211,Streptococcus gordonii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
113107,0.11912,Streptococcus australis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
649756,0.11782,Anaerostipes hadrus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
68892,0.09204,Streptococcus infantis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
147207,0.09089,Collinsella intestinalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1869337,0.08177,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
84112,0.07992,Eggerthella lenta,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
39490,0.07644,Eubacterium ramulus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1305,0.07172,Streptococcus sanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1929485,0.04779,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
471189,0.04644,Gordonibacter pamelaeae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
28026,0.04639,Bifidobacterium pseudocatenulatum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
301301,0.04631,Roseburia hominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1308,0.04545,Streptococcus thermophilus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
33038,0.0413,[Ruminococcus] gnavus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
43675,0.04046,Rothia mucilaginosa,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
665950,0.03896,Lachnospiraceae bacterium 3_1_46FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
39485,0.03474,[Eubacterium] eligens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
61171,0.03394,Holdemania filiformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
658082,0.03252,Lachnospiraceae bacterium 2_1_58FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1965294,0.02623,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1689,0.01871,Bifidobacterium dentium,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
2042683,0.01712,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
2137881,0.01618,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
29361,0.01541,Tyzzerella nexilis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
2049042,0.01472,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1686,0.01435,Bifidobacterium catenulatum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
84135,0.01386,Gemella sanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
469614,0.01351,Erysipelotrichaceae bacterium 6_1_45,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
97478,0.01238,Lactobacillus mucosae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
457422,0.01136,Erysipelotrichaceae bacterium 2_2_44A,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1338,0.00919,Streptococcus intermedius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
457402,0.00827,Eubacterium sp. 3_1_31,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
658087,0.00819,Lachnospiraceae bacterium 7_1_58FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1309,0.00814,Streptococcus mutans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
76860,0.00742,Streptococcus constellatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1264,0.00672,Ruminococcus albus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
154046,0.00663,Hungatella hathewayi,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1512,0.00637,[Clostridium] symbiosum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
-1,0.00602,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1328,0.00587,Streptococcus anginosus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
208479,0.00475,[Clostridium] bolteae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
154288,0.00275,Turicibacter sanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1070699,0.00131,Clostridiaceae bacterium JC118,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
658085,0.00081,Lachnospiraceae bacterium 5_1_57FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
1531,0.00077,[Clostridium] clostridioforme,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
-1,4e-05,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906501_at_taxonlevel_species.txt
40518,13.881,Ruminococcus bromii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
33039,11.1474,[Ruminococcus] torques,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
2053618,9.05702,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
47678,7.79256,Bacteroides caccae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1686,7.33071,Bifidobacterium catenulatum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
39488,6.81446,[Eubacterium] hallii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
88431,3.87531,Dorea longicatena,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1735,3.58361,Holdemanella biformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
2173,3.1961,Methanobrevibacter smithii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
239935,2.89199,Akkermansia muciniphila,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
658086,2.01897,Lachnospiraceae bacterium 3_1_57FAA_CT1,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
100884,1.7755,Coprobacillus cateniformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
40520,1.76875,Blautia obeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
821,1.53414,Bacteroides vulgatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
820,1.42055,Bacteroides uniformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
74426,1.40743,Collinsella aerofaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
410072,1.28871,Coprococcus comes,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
457412,1.05964,Ruminococcus sp. 5_1_39BFAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
116085,1.01234,Coprococcus catus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
39486,1.01219,Dorea formicigenerans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
487174,0.78338,Barnesiella intestinihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
261299,0.76845,Intestinibacter bartlettii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
46228,0.74028,Ruminococcus lactaris,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
39491,0.73222,[Eubacterium] rectale,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
665956,0.68371,Subdoligranulum sp. 4_3_54A2FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
823,0.65139,Parabacteroides distasonis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
154046,0.63185,Hungatella hathewayi,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1304,0.62716,Streptococcus salivarius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
301301,0.61246,Roseburia hominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1308,0.60446,Streptococcus thermophilus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
853,0.57325,Faecalibacterium prausnitzii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
216816,0.56501,Bifidobacterium longum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
208479,0.56231,[Clostridium] bolteae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
562,0.54546,Escherichia coli,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
246787,0.53862,Bacteroides cellulosilyticus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1535,0.46891,[Clostridium] leptum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1118061,0.36402,Alistipes obesi,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
39496,0.31734,Eubacterium ventriosum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
39492,0.31524,[Eubacterium] siraeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
658089,0.30723,Lachnospiraceae bacterium 5_1_63FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
214856,0.30468,Alistipes finegoldii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1245,0.25858,Leuconostoc mesenteroides,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1872444,0.24668,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
446660,0.23677,Adlercreutzia equolifaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
39490,0.22176,Eubacterium ramulus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
28116,0.22049,Bacteroides ovatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
28025,0.19061,Bifidobacterium animalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
665950,0.17108,Lachnospiraceae bacterium 3_1_46FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
658081,0.15908,Lachnospiraceae bacterium 1_1_57FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1310,0.15127,Streptococcus sobrinus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
360807,0.14668,Roseburia inulinivorans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
457422,0.11015,Erysipelotrichaceae bacterium 2_2_44A,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
469614,0.07395,Erysipelotrichaceae bacterium 6_1_45,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
169435,0.07293,Anaerotruncus colihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
818,0.065,Bacteroides thetaiotaomicron,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1512,0.06212,[Clostridium] symbiosum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
39485,0.06193,[Eubacterium] eligens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
328813,0.05873,Alistipes onderdonkii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
166486,0.04598,Roseburia intestinalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1929886,0.04075,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
471189,0.03086,Gordonibacter pamelaeae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1945593,0.02942,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
487175,0.02657,Parasutterella excrementihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
66852,0.02435,Methanobrevibacter sp.,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
29361,0.02392,Tyzzerella nexilis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
658655,0.02369,Lachnospiraceae bacterium 1_4_56FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1309,0.0231,Streptococcus mutans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1965233,0.02294,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
658087,0.02205,Lachnospiraceae bacterium 7_1_58FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
658657,0.02149,Erysipelotrichaceae bacterium 21_3,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
61171,0.02138,Holdemania filiformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
33038,0.01946,[Ruminococcus] gnavus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
469610,0.01828,Burkholderiales bacterium 1_1_47,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1596,0.01783,Lactobacillus gasseri,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1328,0.0171,Streptococcus anginosus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
817,0.01583,Bacteroides fragilis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
28123,0.01239,Porphyromonas asaccharolytica,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1522,0.00997,[Clostridium] innocuum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
649756,0.00882,Anaerostipes hadrus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1358,0.00846,Lactococcus lactis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
84112,0.008,Eggerthella lenta,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1872471,0.00528,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
33031,0.00496,Peptoniphilus lacrimalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1288121,0.00468,Alistipes senegalensis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
371601,0.00349,Bacteroides xylanisolvens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
33037,0.00298,Anaerococcus vaginalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
1261,0.00127,Peptostreptococcus anaerobius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
658082,0.00084,Lachnospiraceae bacterium 2_1_58FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
658085,0.00081,Lachnospiraceae bacterium 5_1_57FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
-1,1.40942,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906503_at_taxonlevel_species.txt
40518,24.9792,Ruminococcus bromii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
853,17.1483,Faecalibacterium prausnitzii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
46506,7.55321,Bacteroides stercoris,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
2053618,7.38675,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
40520,4.72865,Blautia obeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
457412,3.73667,Ruminococcus sp. 5_1_39BFAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
33039,3.34615,[Ruminococcus] torques,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
39488,2.77542,[Eubacterium] hallii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
1735,2.51389,Holdemanella biformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
39491,1.77426,[Eubacterium] rectale,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
74426,1.66123,Collinsella aerofaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
39496,1.48452,Eubacterium ventriosum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
387661,1.44781,Parabacteroides johnsonii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
166486,1.21615,Roseburia intestinalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
239935,1.19095,Akkermansia muciniphila,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
410072,1.14586,Coprococcus comes,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
1308,1.11769,Streptococcus thermophilus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
1680,1.04998,Bifidobacterium adolescentis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
39485,0.88695,[Eubacterium] eligens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
39490,0.8591,Eubacterium ramulus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
28116,0.85563,Bacteroides ovatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
39486,0.81276,Dorea formicigenerans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
1681,0.80658,Bifidobacterium bifidum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
216816,0.76271,Bifidobacterium longum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
28117,0.70308,Alistipes putredinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
28111,0.69284,Bacteroides eggerthii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
649756,0.6315,Anaerostipes hadrus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
116085,0.60412,Coprococcus catus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
329854,0.56695,Bacteroides intestinalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
821,0.49531,Bacteroides vulgatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
360807,0.43763,Roseburia inulinivorans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
12908,0.416,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
817,0.41281,Bacteroides fragilis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
626929,0.34105,Bacteroides clarus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
39492,0.31743,[Eubacterium] siraeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
2173,0.30599,Methanobrevibacter smithii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
820,0.27207,Bacteroides uniformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
658087,0.25682,Lachnospiraceae bacterium 7_1_58FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
818,0.24297,Bacteroides thetaiotaomicron,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
33043,0.18084,Coprococcus eutactus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
562,0.17885,Escherichia coli,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
328813,0.16096,Alistipes onderdonkii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
1929485,0.15415,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
66852,0.15252,Methanobrevibacter sp.,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
357276,0.14079,Bacteroides dorei,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
665950,0.11687,Lachnospiraceae bacterium 3_1_46FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
301301,0.11362,Roseburia hominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
1584,0.1068,Lactobacillus delbrueckii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
1884818,0.0941,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
261299,0.08264,Intestinibacter bartlettii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
1945593,0.08155,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
658089,0.07981,Lachnospiraceae bacterium 5_1_63FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
487174,0.06803,Barnesiella intestinihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
310297,0.06266,Bacteroides plebeius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
1264,0.0443,Ruminococcus albus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
45851,0.03846,Butyrivibrio crossotus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
1304,0.03603,Streptococcus salivarius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906507_at_taxonlevel_species.txt
